event_id,event_timestamp,event_date,event_hour,event_minute,event_index,ghost_index,ghost_type,relocation,ghost_price,event_hlc3,atr_1m,volume_1m,volume_ema9_1m,tf1_ob_dist_pips,tf1_ob_width_pips,tf1_fvg_dist_pips,tf1_fvg_width_pips,tf1_fib_dist_pips,tf1_vwap_dist_pips,tf1_vwap_band1_dist_pips,tf1_vwap_band2_dist_pips,tf1_vp_poc_dist_pips,tf1_vp_vah_dist_pips,tf1_vp_val_dist_pips,tf1_bos_choch_dist_pips,tf1_eqh_eql_dist_pips,tf1_sweep_grab_run_dist_pips,tf1_supply_demand_dist_pips,tf1_supply_demand_width_pips,tf1_channel_dist_pips,tf1_channel_width_pips,tf10_ob_dist_pips,tf10_ob_width_pips,tf10_fvg_dist_pips,tf10_fvg_width_pips,tf10_fib_dist_pips,tf10_vwap_dist_pips,tf10_vwap_band1_dist_pips,tf10_vwap_band2_dist_pips,tf10_vp_poc_dist_pips,tf10_vp_vah_dist_pips,tf10_vp_val_dist_pips,tf10_bos_choch_dist_pips,tf10_eqh_eql_dist_pips,tf10_sweep_grab_run_dist_pips,tf10_supply_demand_dist_pips,tf10_supply_demand_width_pips,tf10_channel_dist_pips,tf10_channel_width_pips,tf60_ob_dist_pips,tf60_ob_width_pips,tf60_fvg_dist_pips,tf60_fvg_width_pips,tf60_fib_dist_pips,tf60_vwap_dist_pips,tf60_vwap_band1_dist_pips,tf60_vwap_band2_dist_pips,tf60_vp_poc_dist_pips,tf60_vp_vah_dist_pips,tf60_vp_val_dist_pips,tf60_bos_choch_dist_pips,tf60_eqh_eql_dist_pips,tf60_sweep_grab_run_dist_pips,tf60_supply_demand_dist_pips,tf60_supply_demand_width_pips,tf60_channel_dist_pips,tf60_channel_width_pips,sr_4h_dist_pips,sr_d_dist_pips,sr_w_dist_pips,Y_3m,Y_5m,Y_10m,Y_15m,complete
ghost_relocated_low_77552_77552_6823,1781822160,2026-06-18,22,36,77552,77552,low,move,30663.5,30666.6666666667,9.34544439703174,101,93.456104850577,2.83333333332848,39,-0.166666666671517,23,-11.6666666666715,238.735786549078,324.691167803219,410.646549057346,189.643333333326,346.033333333326,121.473333333328,2.33333333332848,15.8333333333285,-0.666666666671517,2.83333333332848,39,,,-12.1666666666715,147,20.3333333333285,48,-270.040666666668,-578.110851489531,172.938140193306,923.987131876143,-904.466666666674,-713.066666666666,-1026.26666666668,36.3333333333285,-298.666666666672,-10.6666666666715,63.3333333333285,98,,,-59.1666666666715,1247,-90.6666666666715,218,241.773333333331,-740.765329247544,-4.54128773942648,731.682753768706,-7120.19666666667,-5833.10666666667,-8652.44666666667,105.333333333328,-1501.66666666667,105.333333333328,-59.1666666666715,1247,,,-151.666666666672,-328.666666666672,1235.33333333333,2,3,5,6,1
ghost_relocated_low_77554_77554_6824,1781822280,2026-06-18,22,38,77554,77554,low,move,30661.25,30665,9.08102093417533,62,77.9719071043693,-5.5,35,6.5,23,-6,244.85837610827,331.465629150436,418.072882192588,196.309999999998,352.699999999997,128.139999999999,4,-20,1,-5.5,35,,,-5.5,147,27,48,-263.373999999996,-571.44418482286,179.604806859978,930.653798542815,-897.800000000003,-706.399999999994,-1019.60000000001,43,-292,-4,70,98,,,-52.5,1247,-84,218,248.440000000002,-734.098662580873,2.12537892724504,738.349420435377,-7113.53,-5826.44,-8645.78,112,-1495,112,-52.5,1247,,,-145,-322,1242,2,3,5,5,1
ghost_relocated_low_77555_77555_6825,1781822340,2026-06-18,22,39,77555,77555,low,move,30654.25,30657.75,9.11094801030566,88,79.9775256834954,-4,58,-2.5,41,14,273.605633802828,360.524539366525,447.443444930221,225.309999999998,381.699999999997,157.139999999999,-6,9,-2,-4,58,,,23.5,147,-1.5,103,-234.373999999996,-542.44418482286,208.604806859978,959.653798542815,-868.800000000003,-677.399999999994,-990.600000000006,72,-263,-19,-60,402,,,-23.5,1247,-55,218,277.440000000002,-705.098662580873,31.125378927245,767.349420435377,-7084.53,-5797.44,-8616.78,141,-1466,-118,-23.5,1247,,,-116,-293,1271,1,3,4,4,1
ghost_relocated_low_77556_77556_6826,1781822400,2026-06-18,22,40,77556,77556,low,move,30653.75,30656.6666666667,8.88873743814097,66,77.1820205467964,0.333333333328483,58,-1.16666666667152,61,-9.66666666667152,277.538706209627,365.021261230067,452.503816250523,229.643333333326,386.033333333326,161.473333333328,-1.66666666667152,-6.66666666667152,-1.66666666667152,0.333333333328483,58,,,27.8333333333285,147,-1.16666666667152,53,-230.040666666668,-538.110851489531,212.938140193306,963.987131876143,-864.466666666674,-673.066666666666,-986.266666666677,76.3333333333285,-258.666666666672,-14.6666666666715,-55.6666666666715,402,,,-19.1666666666715,1247,-50.6666666666715,218,281.773333333331,-700.765329247544,35.4587122605735,771.682753768706,-7080.19666666667,-5793.10666666667,-8612.44666666667,145.333333333328,-1461.66666666667,-113.666666666672,-19.1666666666715,1247,,,-111.666666666672,-288.666666666672,1275.33333333333,1,2,3,3,1
ghost_relocated_low_77559_77559_6827,1781822580,2026-06-18,22,43,77559,77559,low,move,30651.75,30654.6666666667,8.51450661501301,74,70.9891945199598,4.33333333332848,156,-1.16666666667152,21,-3.66666666667152,284.728247117382,373.335910118898,461.943573120399,237.643333333326,394.033333333326,169.473333333328,4.33333333332848,1.33333333332848,0.333333333328483,4.33333333332848,156,,,35.8333333333285,147,1.33333333332848,122,-222.040666666668,-529.260799990123,221.572736338319,972.406272666747,-856.466666666674,-665.066666666666,-978.266666666677,84.3333333333285,-250.666666666672,-6.66666666667152,-47.6666666666715,402,,,-11.1666666666715,1247,-42.6666666666715,218,289.773333333331,-692.765329247544,43.4587122605735,779.682753768706,-7072.19666666667,-5785.10666666667,-8604.44666666667,153.333333333328,-1453.66666666667,-105.666666666672,-11.1666666666715,1247,,,-103.666666666672,-280.666666666672,1283.33333333333,1,2,2,2,1
ghost_relocated_low_77560_77560_6828,1781822640,2026-06-18,22,44,77560,77560,low,move,30651.5,30659.25,8.83489899965494,153,87.3913556159678,9.5,93,0.5,45,-30,266.0461149646,355.157792699567,444.269470434534,219.309999999998,375.699999999997,151.139999999999,4,3,-1,9.5,93,,,17.5,147,-7.5,103,-240.373999999996,-547.594133323451,203.239403004991,954.072939333419,-874.800000000003,-683.399999999994,-996.600000000006,66,-269,19,-66,402,,,-29.5,1247,-61,218,271.440000000002,-711.098662580873,25.125378927245,761.349420435377,-7090.53,-5803.44,-8622.78,135,-1472,-124,-29.5,1247,,,-122,-299,1265,1,1,1,1,1
ghost_relocated_low_77563_77563_6829,1781822820,2026-06-18,22,47,77563,77563,low,move,30650,30654.75,8.59302955621061,108,82.5043740753755,4,156,-1.5,21,-13,282.883834887994,373.475048371489,464.066261854983,237.309999999998,393.699999999997,169.139999999999,4,1,0,4,156,,,35.5,147,1,122,-222.373999999996,-529.594133323451,221.239403004991,972.072939333419,-856.800000000003,-665.399999999994,-978.600000000006,84,-251,-7,-48,402,,,-11.5,1247,-43,218,289.440000000002,-693.098662580873,43.125378927245,779.349420435377,-7072.53,-5785.44,-8604.78,153,-1454,-106,-11.5,1247,,,-104,-281,1283,0,0,0,0,1
ghost_relocated_low_77566_77563_6830,1781823000,2026-06-18,22,50,77566,77563,low,appearance,30650,30673.9166666667,9.05781192966279,78,92.6582395265923,1.33333333332848,22,-4.16666666667152,35,18.3953333333338,204.871495684478,297.000626405832,389.129757127172,160.643333333326,317.033333333326,92.4733333333279,4.33333333332848,5.83333333332848,0.333333333328483,-1.66666666667152,112,,,32.8333333333285,95,-8.66666666667152,48,-299.040666666668,-606.260799990123,144.572736338319,895.406272666747,-933.466666666674,-742.066666666666,-1055.26666666668,7.33333333332848,325.333333333328,4.33333333332848,34.3333333333285,98,,,-88.1666666666715,1247,-119.666666666672,218,212.773333333331,-769.765329247544,-33.5412877394265,702.682753768706,-7149.19666666667,-5862.10666666667,-8681.44666666667,76.3333333333285,-1530.66666666667,76.3333333333285,-88.1666666666715,1247,,,-180.666666666672,-357.666666666672,1206.33333333333,0,0,0,0,1
ghost_relocated_high_77613_77599_6831,1781825820,2026-06-18,23,37,77613,77599,high,appearance,30700,30682.9166666667,8.41214672110167,16,40.8220742920103,2.33333333332848,30,0.333333333328483,36,-17.6046666666662,160.294494886301,258.893270108034,357.492045329753,124.643333333326,281.033333333326,56.4733333333279,-0.666666666671517,-14.1666666666715,0.333333333328483,4.83333333332848,65,,,-1.66666666667152,98,-44.6666666666715,48,-335.040666666668,-639.131555331347,111.104763728581,861.341082788509,-969.466666666674,-778.066666666666,-1091.26666666668,-2.66666666667152,289.333333333328,-2.66666666667152,-1.66666666667152,98,,,-124.166666666672,1247,100.333333333328,342,176.773333333331,-803.829807731294,-67.4213742458815,668.987059239545,-7185.19666666667,-5898.10666666667,-8717.44666666667,40.3333333333285,-1566.66666666667,40.3333333333285,-124.166666666672,1247,,,-216.666666666672,-393.666666666672,1170.33333333333,0,0,0,1,1
ghost_relocated_high_77624_77624_6832,1781826480,2026-06-18,23,48,77624,77624,high,move,30703.25,30692.25,8.88581008806107,158,78.1016643889413,1,66,5,2,-11.8000000000029,-57.3255180892156,-20.2004731088091,16.9245718715974,87.3099999999977,243.699999999997,19.1399999999994,-1,1.5,0,1,66,,,-39,98,55.5,191,364,-675.754394247982,74.3972638174746,824.548921882946,-1006.8,-815.399999999994,-1128.60000000001,3,252,3,-39,98,,,-161.5,1247,63,342,139.440000000002,-841.163141064622,-104.75470757921,631.653725906217,-7222.53,-5935.44,-8754.78,3,-1604,3,-161.5,1247,,,-254,-431,1133,0,0,0,0,1
ghost_relocated_low_77682_77657_6833,1781829960,2026-06-19,0,46,77682,77657,low,appearance,30628,30650.3333333333,9.14857313686097,169,88.9062515710121,-0.333333333328483,34,5.16666666667152,25,-1.33333333332848,61.7550039482157,131.165493994748,200.575984041294,106.676666666666,179.726666666669,23.8866666666727,-1.33333333332848,-1.83333333332848,-1.33333333332848,-0.333333333328483,34,,,-30.3333333333285,402,0.666666666671517,164,-204.707333333325,-502.742640872762,245.597090381794,993.936821636351,-839.133333333331,-647.733333333323,-960.933333333334,-1.33333333332848,-233.333333333328,-1.33333333332848,-30.3333333333285,402,,,6.16666666667152,1247,-25.3333333333285,218,307.106666666674,-670.72192747517,65.5092279803212,801.740383435812,-7054.86333333333,-5767.77333333333,-8587.11333333333,170.666666666672,-1436.33333333333,-88.3333333333285,6.16666666667152,1247,,,-1.33333333332848,531.666666666672,1300.66666666667,0,0,0,0,1
ghost_relocated_low_77703_77703_6834,1781831220,2026-06-19,1,7,77703,77703,low,move,30626,30630.0833333333,9.09711779773393,145,148.873535538268,-4.83333333332848,19,1.66666666667152,36,79.6666666666715,131.699962394006,201.243555061534,270.787147729061,187.676666666666,260.726666666669,104.886666666673,-3.33333333332848,-60.8333333333285,-0.333333333328483,7.16666666667152,97,,,-8.83333333332848,133,-5.83333333332848,29,-123.707333333325,-420.275182975209,327.308306607185,1074.89179618959,-758.133333333331,-566.733333333323,-879.933333333334,-7.33333333332848,-152.333333333328,-7.33333333332848,50.6666666666715,402,,,32.1666666666715,615,55.6666666666715,218,-226.55333333333,-588.039883079968,147.651911725683,883.343706531334,-6973.86333333333,-5686.77333333333,-8506.11333333333,-139.333333333328,-1355.33333333333,-7.33333333332848,87.1666666666715,1247,,,79.6666666666715,612.666666666672,1381.66666666667,2,3,3,3,1
ghost_relocated_low_77704_77704_6835,1781831280,2026-06-19,1,8,77704,77704,low,move,30623,30626.6666666667,8.89375224075293,223,163.698828430614,5.83333333332848,67,2.33333333332848,18,93.3333333333285,143.729973717229,214.363383065196,284.996792413178,67.0833333333285,112.033333333326,46.9333333333343,0.333333333328483,-47.1666666666715,0.333333333328483,5.83333333332848,67,,,4.83333333332848,133,7.83333333332848,29,-110.040666666668,-406.608516308552,340.974973273842,1088.55846285625,-744.466666666674,-553.066666666666,-866.266666666677,6.33333333332848,-138.666666666672,6.33333333332848,64.3333333333285,402,,,45.8333333333285,615,69.3333333333285,218,-212.886666666673,-574.373216413311,161.31857839234,897.010373197991,-6960.19666666667,-5673.10666666667,-8492.44666666667,-125.666666666672,-1341.66666666667,6.33333333332848,100.833333333328,1247,,,93.3333333333285,626.333333333328,1395.33333333333,2,2,2,2,1
ghost_relocated_low_77706_77706_6836,1781831400,2026-06-19,1,10,77706,77706,low,move,30621.25,30626.75,8.83823535044513,75,130.967250195593,5.5,67,2,18,93,139.860184488425,213.105918513975,286.351652539524,66.75,111.699999999997,46.6000000000058,0,-47.5,0,5.5,67,,,4.5,133,7.5,29,-110.373999999996,-406.94184964188,340.641639940513,1088.22512952292,-744.800000000003,-553.399999999994,-866.600000000006,6,-139,6,64,402,,,45.5,615,69,218,-213.220000000001,-574.706549746639,160.985245059012,896.677039864662,-6960.53,-5673.44,-8492.78,-126,-1342,6,100.5,1247,,,93,626,1395,1,1,1,1,1
ghost_relocated_low_77707_77707_6837,1781831460,2026-06-19,1,11,77707,77707,low,move,30611.75,30620.3333333333,9.47478996827047,283,161.373800156474,1.16666666667152,71,-1.83333333332848,5,118.666666666672,164.655339536897,238.497314240609,312.33928894432,92.4166666666715,137.366666666669,72.2666666666773,-1.33333333332848,-21.8333333333285,-1.33333333332848,1.16666666667152,71,,,-17.3333333333285,140,33.1666666666715,29,-84.7073333333246,-380.562721292736,366.545689855266,1113.65410100325,-719.133333333331,-527.733333333323,-840.933333333334,-2.33333333332848,-113.333333333328,-2.33333333332848,89.6666666666715,402,,,71.1666666666715,615,94.6666666666715,218,-187.55333333333,-549.039883079968,186.651911725683,922.343706531334,-6934.86333333333,-5647.77333333333,-8467.11333333333,-100.333333333328,-1316.33333333333,31.6666666666715,126.166666666672,1247,,,118.666666666672,651.666666666672,1420.66666666667,0,0,0,0,1
ghost_relocated_low_77728_77728_6838,1781832720,2026-06-19,1,32,77728,77728,low,move,30610,30614,7.34031670009555,89,64.2523833456114,1.5,51,0.5,27,144,172.886766578478,257.171297813184,341.455829047874,117.75,162.699999999997,97.6000000000058,-2,3.5,0,1.5,51,,,8,140,-46,210,-59.3739999999962,-354.581532716227,392.072909700204,1138.72735211664,-693.800000000003,-502.399999999994,-815.600000000006,23,-88,-11,-95.5,105,,,96.5,615,120,218,-162.220000000001,-523.706549746639,211.985245059012,947.677039864662,-6909.53,-5622.44,-8441.78,-75,-1291,-43,151.5,1247,,,144,677,1446,0,0,1,1,1
ghost_relocated_low_77736_77736_6839,1781833200,2026-06-19,1,40,77736,77736,low,move,30601.25,30606.1666666667,7.03817527166788,161,76.1353246590413,-4.66666666667152,52,-5.16666666667152,15,175.333333333328,199.182598387823,286.668066795784,374.153535203746,149.083333333328,194.033333333326,128.933333333334,10.3333333333285,34.8333333333285,0.333333333328483,-4.66666666667152,52,,,39.3333333333285,140,-14.6666666666715,210,-28.0406666666677,-323.248199382899,423.406243033533,1170.06068544996,-662.466666666674,-471.066666666666,-784.266666666677,-43.6666666666715,-56.6666666666715,10.3333333333285,-64.1666666666715,105,,,127.833333333328,615,151.333333333328,218,-130.886666666673,-492.373216413311,243.31857839234,979.010373197991,-6878.19666666667,-5591.10666666667,-8410.44666666667,-43.6666666666715,-1259.66666666667,-11.6666666666715,182.833333333328,1247,,,175.333333333328,708.333333333328,1477.33333333333,0,0,1,3,1
ghost_relocated_low_77744_77744_6840,1781833680,2026-06-19,1,48,77744,77744,low,move,30600,30605,6.83692502435254,62,47.2462915503486,0,52,-0.5,15,180,198.180912958458,290.193038166268,382.205163374078,153.75,198.699999999997,133.600000000006,15,-38,-1,0,52,,,-37.5,275,-10,210,-23.3739999999962,-318.295929140222,428.099105724177,1174.49414058858,-657.800000000003,-466.399999999994,-779.600000000006,-39,-52,-7,-59.5,105,,,132.5,615,156,218,-126.220000000001,-487.706549746639,247.985245059012,983.677039864662,-6873.53,-5586.44,-8405.78,-39,-1255,-7,187.5,1247,,,180,713,1482,0,1,3,6,1
ghost_relocated_low_77748_77748_6841,1781833920,2026-06-19,1,52,77748,77748,low,move,30596.25,30599.5,6.66215029207968,86,53.6400810190228,0,84,7,12,202,217.668755534338,311.754403384592,405.840051234845,175.75,220.699999999997,155.600000000006,-4,-16,-3,2,72,,,-15.5,275,12,210,-1.37399999999616,-296.030546779089,450.084104139663,1196.19875505842,-635.800000000003,-444.399999999994,-757.600000000006,-17,-30,-4,-37.5,105,,,154.5,615,-177.5,449,-104.220000000001,-465.706549746639,269.985245059012,1005.67703986466,-6851.53,-5564.44,-8383.78,-17,-1233,-4,209.5,1247,,,202,735,1504,1,1,5,6,1
ghost_relocated_low_77750_77748_6842,1781834040,2026-06-19,1,54,77750,77748,low,appearance,30596.25,30599.3333333333,6.52374183347687,71,56.5296518521746,0.666666666671517,84,7.66666666667152,12,202.666666666672,216.352140559247,312.245332311111,408.138524062975,176.416666666672,221.366666666669,156.266666666677,-3.33333333332848,-15.3333333333285,-2.33333333332848,2.66666666667152,72,,,-14.8333333333285,275,12.6666666666715,210,-0.707333333324641,-295.363880112418,450.750770806335,1196.86542172509,-635.133333333331,-443.733333333323,-756.933333333334,-16.3333333333285,-29.3333333333285,-3.33333333332848,-36.8333333333285,105,,,155.166666666672,615,-176.833333333328,449,-103.55333333333,-465.039883079968,270.651911725683,1006.34370653133,-6850.86333333333,-5563.77333333333,-8383.11333333333,-16.3333333333285,-1232.33333333333,-3.33333333332848,210.166666666672,1247,,,202.666666666672,735.666666666672,1504.66666666667,1,2,5,7,1
ghost_relocated_low_77751_77751_6843,1781834100,2026-06-19,1,55,77751,77751,low,move,30593.25,30596.1666666667,6.52204598822852,83,61.8237214817397,1.33333333332848,54,-0.166666666671517,31,0.333333333328483,111.782703610399,169.432509901744,227.082316193104,189.083333333328,234.033333333326,168.933333333334,-0.666666666671517,-2.66666666667152,-0.666666666671517,1.33333333332848,54,,,-2.16666666667152,275,25.3333333333285,210,11.9593333333323,-282.697213445761,463.417437472992,1209.53208839174,-622.466666666674,-431.066666666666,-744.266666666677,-3.66666666667152,-16.6666666666715,-3.66666666667152,-24.1666666666715,105,,,167.833333333328,615,-164.166666666672,449,-90.8866666666727,-452.373216413311,283.31857839234,1019.01037319799,-6838.19666666667,-5551.10666666667,-8370.44666666667,-3.66666666667152,-1219.66666666667,-3.66666666667152,222.833333333328,1247,,,215.333333333328,748.333333333328,1517.33333333333,1,2,4,6,1
ghost_relocated_low_77754_77754_6844,1781834280,2026-06-19,1,58,77754,77754,low,move,30592,30595.4166666667,6.22173288488996,52,50.3737453986507,4.33333333332848,54,1.33333333332848,26,-8.66666666667152,111.038919970786,171.077432965831,231.115945960875,192.083333333328,237.033333333326,171.933333333334,2.33333333332848,0.333333333328483,0.333333333328483,4.33333333332848,54,,,0.833333333328483,275,28.3333333333285,210,14.9593333333323,-279.697213445761,466.417437472992,1212.53208839174,-619.466666666674,-428.066666666666,-741.266666666677,-0.666666666671517,-13.6666666666715,-0.666666666671517,-21.1666666666715,105,,,170.833333333328,615,-161.166666666672,449,-87.8866666666727,-449.373216413311,286.31857839234,1022.01037319799,-6835.19666666667,-5548.10666666667,-8367.44666666667,-0.666666666671517,-1216.66666666667,-0.666666666671517,225.833333333328,1247,,,218.333333333328,751.333333333328,1520.33333333333,2,3,5,5,1
ghost_relocated_low_77756_77756_6845,1781834400,2026-06-19,2,0,77756,77756,low,move,30591.75,30594,6.09552478340002,74,55.1991970551365,-8.5,29,1,42,-8,113.975399462099,175.733265905146,237.491132348194,197.75,242.699999999997,177.600000000006,-6,6,2,-8.5,29,,,6.5,275,34,210,20.6260000000038,-274.030546779089,472.084104139663,1218.19875505842,-613.800000000003,-422.399999999994,-735.600000000006,5,-8,5,-15.5,105,,,176.5,615,-155.5,449,-82.2200000000012,-443.706549746639,291.985245059012,1027.67703986466,-6829.53,-5542.44,-8361.78,5,-1211,5,231.5,1247,,,224,757,1526,2,2,4,4,1
ghost_relocated_low_77757_77757_6846,1781834460,2026-06-19,2,1,77757,77757,low,move,30588,30590.5,6.07084444172859,100,64.1593576441092,5.5,29,2,22,5,126.008473258698,189.004710591151,252.000947923589,211.75,256.699999999997,191.600000000006,4,20,2,5.5,29,,,-1.5,105,-21,60,34.6260000000038,-259.782629208552,486.0089661331,1231.80056147474,-599.800000000003,-408.399999999994,-721.600000000006,19,6,5,-1.5,105,,,190.5,615,-141.5,449,-68.2200000000012,-428.748022016545,306.457468806475,1041.6629596295,-6815.53,-5528.44,-8347.78,19,-1197,-18,245.5,1247,,,238,771,1540,1,1,3,3,1
ghost_relocated_low_77758_77758_6847,1781834520,2026-06-19,2,2,77758,77758,low,move,30586,30588.6666666667,6.13721269589083,43,59.9274861152873,-2.16666666667152,33,-0.666666666671517,34,-2.66666666667152,130.470145852305,195.521607339324,260.573068826343,219.083333333328,264.033333333326,198.933333333334,0.333333333328483,-17.1666666666715,0.333333333328483,-2.16666666667152,33,,,5.83333333332848,105,-13.6666666666715,60,41.9593333333323,-252.449295875223,493.342299466429,1239.13389480807,-592.466666666674,-401.066666666666,-714.266666666677,26.3333333333285,13.3333333333285,-10.6666666666715,5.83333333332848,105,,,-185.666666666672,488,-134.166666666672,449,-60.8866666666727,-421.414688683217,313.790802139803,1048.99629296282,-6808.19666666667,-5521.10666666667,-8340.44666666667,26.3333333333285,-1189.66666666667,-10.6666666666715,252.833333333328,1247,,,245.333333333328,778.333333333328,1547.33333333333,0,1,2,3,1
ghost_relocated_low_77763_77763_6848,1781834820,2026-06-19,2,7,77763,77763,low,move,30581.75,30584.8333333333,6.16052530845666,78,52.9842386502574,2.16666666667152,63,-2.33333333332848,28,4.66666666667152,140.571438948173,208.735065645888,276.898692343588,234.416666666672,279.366666666669,214.266666666677,-1.33333333332848,-1.83333333332848,-1.33333333332848,3.66666666667152,86,,,-4.83333333332848,69,1.66666666667152,60,57.2926666666754,-237.11596254188,508.675632799772,1254.46722814141,-577.133333333331,-385.733333333323,-698.933333333334,-14.3333333333285,28.6666666666715,-1.33333333332848,21.1666666666715,105,,,-170.333333333328,488,-118.833333333328,449,-45.5533333333296,-406.081355349874,329.124135473146,1064.32962629617,-6792.86333333333,-5505.77333333333,-8325.11333333333,41.6666666666715,-1174.33333333333,-1.33333333332848,268.166666666672,1247,,,260.666666666672,793.666666666672,1562.66666666667,1,1,2,2,1
ghost_relocated_low_77764_77764_6849,1781834880,2026-06-19,2,8,77764,77764,low,move,30578,30581.0833333333,6.13120207213832,95,61.3873909202059,2.66666666667152,298,-0.833333333328483,13,2.66666666667152,153.222055567428,223.174631645627,293.127207723825,249.416666666672,294.366666666669,229.266666666677,-0.333333333328483,-7.33333333332848,-0.333333333328483,2.66666666667152,298,,,10.1666666666715,69,16.6666666666715,60,72.2926666666754,-222.11596254188,523.675632799772,1269.46722814141,-562.133333333331,-370.733333333323,-683.933333333334,0.666666666671517,43.6666666666715,0.666666666671517,36.1666666666715,105,,,-155.333333333328,488,-103.833333333328,449,-30.5533333333296,-391.081355349874,344.124135473146,1079.32962629617,-6777.86333333333,-5490.77333333333,-8310.11333333333,56.6666666666715,-1159.33333333333,13.6666666666715,283.166666666672,1247,,,275.666666666672,808.666666666672,1577.66666666667,0,0,1,1,1
ghost_relocated_low_77773_77773_6850,1781835420,2026-06-19,2,17,77773,77773,low,move,30575,30578.8333333333,6.84476639468932,146,77.8788281371579,0.666666666671517,16,-0.833333333328483,23,-3.33333333332848,148.051169590617,225.583202376001,303.1152351614,258.416666666672,303.366666666669,238.266666666677,0.666666666671517,1.66666666667152,0.666666666671517,2.16666666667152,75,,,19.1666666666715,69,-12.8333333333285,11,81.2926666666754,-212.82559537518,532.548185812266,1277.92196699971,-553.133333333331,-361.733333333323,-674.933333333334,9.66666666667152,52.6666666666715,3.66666666667152,45.1666666666715,105,,,-146.333333333328,488,-94.8333333333285,449,-21.5533333333296,-382.081355349874,353.124135473146,1088.32962629617,-6768.86333333333,-5481.77333333333,-8301.11333333333,65.6666666666715,-1150.33333333333,22.6666666666715,292.166666666672,1247,,,284.666666666672,817.666666666672,1586.66666666667,0,0,0,0,1
ghost_relocated_high_77823_77799_6851,1781838420,2026-06-19,3,7,77823,77799,high,appearance,30619.5,30590.5,6.30413682268767,36,34.3198515459915,5.5,29,2,22,14.8260000000009,79.6844068531791,154.80423384915,229.924060845107,211.75,256.699999999997,191.600000000006,4,20,2,5.5,29,,,-1.5,105,-21,60,34.6260000000038,-258.433616194045,485.824359098522,1230.08233439109,-599.800000000003,-408.399999999994,-721.600000000006,19,6,5,-1.5,105,,,190.5,615,-141.5,449,-68.2200000000012,-428.017554795151,306.191131298154,1040.39981739146,-6815.53,-5528.44,-8347.78,19,-1197,-18,245.5,1247,,,238,771,1540,0,0,0,0,1
ghost_relocated_low_77849_77849_6852,1781839980,2026-06-19,3,33,77849,77849,low,appearance,30529,30533.1666666667,9.68746329585498,70,70.4936146779126,-0.166666666671517,25,-4.66666666667152,32,167.333333333328,186.08174531156,283.943734576198,381.805723840836,284.363333333327,341.633333333331,192.233333333323,-0.666666666671517,-22.1666666666715,-0.666666666671517,-2.16666666667152,281,,,4.83333333332848,117,-32.1666666666715,5,263.959333333332,-28.7272527859022,713.820058058598,1456.36736890308,-370.466666666674,-179.066666666666,-492.266666666677,11.3333333333285,235.333333333328,-8.66666666667152,12.3333333333285,320,,,-34.6666666666715,480,87.8333333333285,449,161.113333333327,-198.684221461823,535.524464631482,1269.73315072479,-6586.19666666667,-5299.10666666667,-8118.44666666667,11.3333333333285,-967.666666666672,-8.66666666667152,474.833333333328,1247,,,467.333333333328,-996.666666666672,1769.33333333333,3,3,3,3,1
ghost_relocated_low_77850_77850_6853,1781840040,2026-06-19,3,34,77850,77850,low,move,30521.75,30526.25,9.87050163186534,114,79.1948917423301,0,44,1.5,53,11,171.748016538171,268.657228695971,365.56644085377,312.029999999999,369.300000000003,219.899999999994,-1,5.5,-1,7.5,95,,,-6.5,121,-4.5,5,-286.462,-1.06058611923072,741.48672472527,1484.03403556976,-342.800000000003,-151.399999999994,-464.600000000006,1,263,1,40,320,,,-7,480,115.5,449,188.779999999999,-171.017554795151,563.191131298154,1297.39981739146,-6558.53,-5271.44,-8090.78,39,-940,19,-493,1064,,,495,-969,1797,2,2,2,2,1
ghost_relocated_low_77851_77851_6854,1781840100,2026-06-19,3,35,77851,77851,low,move,30520.5,30524.0833333333,9.87975151530353,116,86.5559133938641,-0.333333333328483,36,-3.83333333332848,43,-9.33333333332848,174.092670326136,274.549253935271,375.005837544406,320.69666666667,377.966666666674,228.566666666666,1.66666666667152,-7.83333333332848,0.666666666671517,-4.33333333332848,154,,,2.16666666667152,121,4.16666666667152,5,-277.795333333328,7.6060805474408,750.153391391941,1492.70070223643,-334.133333333331,-142.733333333323,-455.933333333334,9.66666666667152,271.666666666672,-4.33333333332848,48.6666666666715,320,,,1.66666666667152,480,124.166666666672,449,197.44666666667,-162.35088812848,571.857797964825,1306.06648405813,-6549.86333333333,-5262.77333333333,-8082.11333333333,47.6666666666715,-931.333333333328,-16.3333333333285,-484.333333333328,1064,,,503.666666666672,-960.333333333328,1805.66666666667,1,1,1,1,1
