event_id,event_timestamp,event_date,event_hour,event_minute,event_index,ghost_index,complete,ghost_price,ghost_hlc3,atr_1m,volume_1m,volume_ema9_1m,tf1_ob_dist_pips,tf1_ob_width_pips,tf1_fvg_dist_pips,tf1_fvg_width_pips,tf1_fib_dist_pips,tf1_vwap_dist_pips,tf1_vwap_band1_dist_pips,tf1_vwap_band2_dist_pips,tf1_vp_poc_dist_pips,tf1_vp_vah_dist_pips,tf1_vp_val_dist_pips,tf1_bos_choch_dist_pips,tf1_eqh_eql_dist_pips,tf1_sweep_grab_run_dist_pips,tf1_supply_demand_dist_pips,tf1_supply_demand_width_pips,tf1_channel_dist_pips,tf1_channel_width_pips,tf10_ob_dist_pips,tf10_ob_width_pips,tf10_fvg_dist_pips,tf10_fvg_width_pips,tf10_fib_dist_pips,tf10_vwap_dist_pips,tf10_vwap_band1_dist_pips,tf10_vwap_band2_dist_pips,tf10_vp_poc_dist_pips,tf10_vp_vah_dist_pips,tf10_vp_val_dist_pips,tf10_bos_choch_dist_pips,tf10_eqh_eql_dist_pips,tf10_sweep_grab_run_dist_pips,tf10_supply_demand_dist_pips,tf10_supply_demand_width_pips,tf10_channel_dist_pips,tf10_channel_width_pips,tf60_ob_dist_pips,tf60_ob_width_pips,tf60_fvg_dist_pips,tf60_fvg_width_pips,tf60_fib_dist_pips,tf60_vwap_dist_pips,tf60_vwap_band1_dist_pips,tf60_vwap_band2_dist_pips,tf60_vp_poc_dist_pips,tf60_vp_vah_dist_pips,tf60_vp_val_dist_pips,tf60_bos_choch_dist_pips,tf60_eqh_eql_dist_pips,tf60_sweep_grab_run_dist_pips,tf60_supply_demand_dist_pips,tf60_supply_demand_width_pips,tf60_channel_dist_pips,tf60_channel_width_pips,sr_4h_dist_pips,sr_d_dist_pips,sr_w_dist_pips,ghost_type,relocation,Y_3m,Y_5m,Y_10m,Y_15m
ghost_trace_low_7270_7270_651,1775674860,2026-04-08,14,1,7270,7270,1,24943.25,24958.58333,14.48825194,1721,1155.638817,-116.8333333,125,-207.3333333,54,358.8026667,380.0126381,191.1007947,2.188951165,529.0766667,684.6866667,501.1466667,166.6666667,692.6666667,15.66666667,257.1666667,55,,,582.1666667,221,273.1666667,111,89.73066667,399.1934333,205.0498689,10.90630457,490.7466667,629.3466667,167.3466667,425.6666667,,196.6666667,582.1666667,221,,,-3582.833333,1631,30.16666667,333,-2557.641333,-1277.127604,537.0233444,2351.174293,-3318.753333,-2915.133333,-3876.133333,-2146.333333,,-2025.333333,-3582.833333,1631,,,-128.3333333,790.6666667,-2441.333333,low,move,0,0,1,1
ghost_trace_low_7276_7270_652,1775675220,2026-04-08,14,7,7276,7270,1,24943.25,24958.58333,13.49235963,697,854.75671,-116.8333333,125,-207.3333333,54,358.8026667,343.9200497,135.0748343,-73.77038109,529.0766667,684.6866667,501.1466667,166.6666667,692.6666667,15.66666667,257.1666667,55,,,582.1666667,221,273.1666667,111,89.73066667,399.1934333,205.0498689,10.90630457,490.7466667,629.3466667,167.3466667,425.6666667,,196.6666667,582.1666667,221,,,-3582.833333,1631,30.16666667,333,-2557.641333,-1277.127604,537.0233444,2351.174293,-3318.753333,-2915.133333,-3876.133333,-2146.333333,,-2025.333333,-3582.833333,1631,,,-128.3333333,790.6666667,-2441.333333,low,appearance,0,0,0,0
ghost_trace_high_7320_7319_653,1775677860,2026-04-08,14,51,7320,7319,1,25047.75,25041.41667,12.98850112,874,1017.643747,60.33333333,196,26.83333333,31,-166.2446667,-177.9555057,-87.2324308,3.490644043,-278.8366667,-222.0866667,-331.0466667,10.33333333,361.3333333,-2.666666667,60.33333333,196,,,250.8333333,221,-58.16666667,111,2.333333333,13.60580884,-196.0053516,-405.6165121,159.4133333,298.0133333,-163.9866667,94.33333333,,-2.666666667,250.8333333,221,,,-3914.166667,1631,-301.1666667,333,-2888.974667,-1608.460937,205.6900111,2019.840959,-3650.086667,-3246.466667,-4207.466667,-2477.666667,,-2356.666667,-3914.166667,1631,,,-459.6666667,459.3333333,-2772.666667,high,appearance,2,2,5,5
ghost_trace_high_7322_7322_654,1775677980,2026-04-08,14,53,7322,7322,1,25048,25040.58333,13.54365658,1168,1026.011998,63.66666667,196,30.16666667,31,-162.9113333,-166.4166229,-71.25220933,23.91220423,-275.5033333,-218.7533333,-327.7133333,13.66666667,364.6666667,0.6666666667,63.66666667,196,,,254.1666667,221,-54.83333333,111,5.666666667,16.93914217,-192.6720183,-402.2831788,162.7466667,301.3466667,-160.6533333,97.66666667,,0.6666666667,254.1666667,221,,,-3910.833333,1631,-297.8333333,333,-2885.641333,-1605.127604,209.0233444,2023.174293,-3646.753333,-3243.133333,-4204.133333,-2474.333333,,-2353.333333,-3910.833333,1631,,,-456.3333333,462.6666667,-2769.333333,high,move,1,3,4,4
ghost_trace_high_7323_7323_655,1775678040,2026-04-08,14,54,7323,7323,1,25048.5,25040.58333,13.61196682,1252,1071.209598,63.66666667,196,30.16666667,31,-162.9113333,-160.9304638,-62.74389106,35.4426817,-275.5033333,-218.7533333,-327.7133333,13.66666667,364.6666667,0.6666666667,63.66666667,196,,,254.1666667,221,-54.83333333,111,5.666666667,16.93914217,-192.6720183,-402.2831788,162.7466667,301.3466667,-160.6533333,97.66666667,,0.6666666667,254.1666667,221,,,-3910.833333,1631,-297.8333333,333,-2885.641333,-1605.127604,209.0233444,2023.174293,-3646.753333,-3243.133333,-4204.133333,-2474.333333,,-2353.333333,-3910.833333,1631,,,-456.3333333,462.6666667,-2769.333333,high,move,1,3,3,3
ghost_trace_high_7326_7326_656,1775678220,2026-04-08,14,57,7326,7326,1,25050.5,25046.25,13.34702664,1419,1232.547314,41,196,7.5,31,-185.578,-167.3555488,-62.87379118,41.60796645,-298.17,-241.42,-350.38,-9,342,-9,41,196,,,231.5,221,-77.5,111,-17,-5.727524498,203.883636,413.4947964,140.08,278.68,-183.32,75,,-22,231.5,221,,,-3933.5,1631,-320.5,333,-2908.308,-1627.79427,186.3566778,2000.507626,-3669.42,-3265.8,-4226.8,-2497,,-2376,-3933.5,1631,,,-479,440,-2792,high,move,2,2,2,2
ghost_trace_high_7327_7327_657,1775678280,2026-04-08,14,58,7327,7327,1,25052.25,25049.16667,12.98295331,1873,1360.637852,29.33333333,196,-4.166666667,31,-197.2446667,-173.2238581,-66.10251155,41.01883502,-309.8366667,-253.0866667,-362.0466667,1.333333333,330.3333333,1.333333333,29.33333333,196,,,219.8333333,221,-89.16666667,111,-28.66666667,-17.39419116,192.2169693,401.8281298,128.4133333,267.0133333,-194.9866667,63.33333333,,-33.66666667,219.8333333,221,,,-3945.166667,1631,-332.1666667,333,-2919.974667,-1639.460937,174.6900111,1988.840959,-3681.086667,-3277.466667,-4238.466667,-2508.666667,,-2387.666667,-3945.166667,1631,,,-490.6666667,428.3333333,-2803.666667,high,move,1,1,1,1
ghost_trace_high_7328_7328_658,1775678340,2026-04-08,14,59,7328,7328,1,25097,25075.91667,15.35917093,10348,3158.110281,-35.16666667,63,83.33333333,126,-304.2446667,-272.6484236,-162.0680582,-51.48769272,-416.8366667,-360.0866667,-469.0466667,2.333333333,223.3333333,2.333333333,-77.66666667,196,,,112.8333333,221,-196.1666667,111,-26.63466667,-124.3941912,85.2169693,294.8281298,21.41333333,160.0133333,-301.9866667,-43.66666667,,40.33333333,112.8333333,221,,,-4052.166667,1631,-439.1666667,333,-3026.974667,-1746.460937,67.69001111,1881.840959,-3788.086667,-3384.466667,-4345.466667,-2615.666667,,-2494.666667,-4052.166667,1631,,,-597.6666667,321.3333333,-2910.666667,high,move,0,0,0,0
ghost_trace_low_7378_7372_659,1775681340,2026-04-08,15,49,7378,7372,1,25036,25038.08333,4.496622014,79,95.60900101,14.16666667,29,-69.83333333,41,-32.83933333,17.79741665,-116.3106403,-250.4186973,-8.143333333,235.6666667,-47.83333333,-0.3333333333,374.6666667,-0.3333333333,-180.8333333,69,,,264.1666667,221,31.66666667,72,15.66666667,39.05921503,-158.2067302,-355.4726753,172.7466667,311.3466667,-150.6533333,107.6666667,,10.66666667,264.1666667,221,,,-3900.833333,1631,-287.8333333,333,-2875.641333,-1498.015027,301.437452,2100.889931,-3636.753333,-3233.133333,-4194.133333,-2464.333333,,-2343.333333,-3900.833333,1631,,,-446.3333333,472.6666667,-2759.333333,low,appearance,0,0,1,1
ghost_trace_low_7388_7388_660,1775681940,2026-04-08,15,59,7388,7388,1,25033.25,25038.41667,4.843721466,207,106.8457413,44.33333333,22,-71.16666667,41,28.09333333,42.20722348,3.510573231,-35.18607702,59.13333333,137.5333333,31.93333333,-1.666666667,373.3333333,-1.666666667,-182.1666667,69,,,262.8333333,221,542.3333333,102,47.83333333,43.02009662,-161.7515176,-366.5231318,193.5233333,442.0533333,-20.72666667,106.3333333,,9.333333333,262.8333333,221,,,-3902.166667,1631,-289.1666667,333,-2876.974667,-1499.348361,300.1041186,2099.556598,-3638.086667,-3234.466667,-4195.466667,-2465.666667,,-2344.666667,-3902.166667,1631,,,-447.6666667,471.3333333,-2760.666667,low,move,0,0,0,0
ghost_trace_low_7389_7389_661,1775685600,2026-04-08,17,0,7389,7389,1,25032.25,25049.91667,6.479884219,361,157.6765931,-1.666666667,22,-117.1666667,41,5.453333333,-5.676946299,33.13748054,71.95190737,13.13333333,91.53333333,-14.06666667,-1.666666667,327.3333333,-1.666666667,-228.1666667,69,,,216.8333333,221,496.3333333,102,1.833333333,-3.179912435,201.0173668,405.2146461,147.5233333,396.0533333,-66.72666667,60.33333333,,-36.66666667,216.8333333,221,,,-3948.166667,1631,-335.1666667,333,-2922.974667,-1522.229277,273.8935721,2070.016422,-3684.086667,-3280.466667,-4241.466667,-2511.666667,,-2390.666667,-3948.166667,1631,,,-426.6666667,425.3333333,-2806.666667,low,move,0,0,0,0
ghost_trace_low_7407_7407_662,1775686680,2026-04-08,17,18,7407,7407,1,25028.25,25033.5,8.075487785,173,97.88170446,50.5,111,-51.5,41,36.3,63.14552606,28.63758944,-5.87034717,28.25,79,9,-6,393,1,-162.5,69,,,282.5,221,562,102,-33.626,62.62015064,-140.6828738,-343.9858982,213.19,461.72,-1.06,126,,29,282.5,221,,,-3882.5,1631,-269.5,333,-2857.308,-1456.562611,339.5602388,2135.683088,-3618.42,-3214.8,-4175.8,-2446,,-2325,-3882.5,1631,,,-361,491,-2741,low,move,3,3,3,3
ghost_trace_low_7408_7408_663,1775686740,2026-04-08,17,19,7408,7408,1,25023,25026.16667,8.034381515,203,118.9053636,75.33333333,18,-22.16666667,41,65.63333333,90.9077137,55.44066756,19.97362143,57.58333333,108.3333333,38.33333333,2.333333333,422.3333333,2.333333333,-133.1666667,69,,,311.8333333,221,591.3333333,102,-4.292666667,91.95348397,-111.3495405,-314.6525649,242.5233333,491.0533333,28.27333333,155.3333333,,58.33333333,311.8333333,221,,,-3853.166667,1631,-240.1666667,333,-2827.974667,-1427.229277,368.8935721,2165.016422,-3589.086667,-3185.466667,-4146.466667,-2416.666667,,-2295.666667,-3853.166667,1631,,,-331.6666667,520.3333333,-2711.666667,low,move,2,2,2,2
ghost_trace_low_7409_7409_664,1775686800,2026-04-08,17,20,7409,7409,1,25017.5,25021.83333,8.210497121,256,146.3242909,92.66666667,18,-4.833333333,41,72.58266667,103.8320762,67.21574305,30.59940987,129.4366667,151.7066667,99.30666667,19.66666667,439.6666667,19.66666667,-115.8333333,69,,,329.1666667,221,-584.3333333,302,13.04066667,109.0038459,-93.74470619,-296.4932583,259.8566667,508.3866667,45.60666667,172.6666667,,-56.33333333,329.1666667,221,,,-3835.833333,1631,-222.8333333,333,-2810.641333,-1409.895944,386.2269055,2182.349755,-3571.753333,-3168.133333,-4129.133333,-2399.333333,,-2278.333333,-3835.833333,1631,,,-314.3333333,537.6666667,-2694.333333,low,move,1,1,1,1
ghost_trace_low_7410_7410_665,1775686860,2026-04-08,17,21,7410,7410,1,25010.75,25022.25,8.945461612,346,186.2594327,91,18,-6.5,41,70.916,92.58666668,46.54433679,0.5020069117,127.77,150.04,97.64,18,438,18,-117.5,69,,,327.5,221,-586,302,11.374,107.3371793,-95.41137285,-298.159925,258.19,506.72,43.94,171,,-58,327.5,221,,,-3837.5,1631,-224.5,333,-2812.308,-1411.562611,384.5602388,2180.683088,-3573.42,-3169.8,-4130.8,-2401,,-2280,-3837.5,1631,,,-316,536,-2696,low,move,0,0,0,0
ghost_trace_low_7448_7410_666,1775689140,2026-04-08,17,59,7448,7410,1,25010.75,25022.25,4.631768133,35,39.11350083,15.5,41,107.5,35,38.712,51.67330961,27.74603171,3.818753819,32.64,77.72,20.68,18,438,18,-117.5,69,11.15384615,131.2,327.5,221,-586,302,11.374,106.0252616,-95.23648915,-296.4982399,258.19,506.72,43.94,171,,-58,327.5,221,,,-3837.5,1631,-224.5,333,-2812.308,-1411.562611,384.5602388,2180.683088,-3573.42,-3169.8,-4130.8,-2401,,-2280,-3837.5,1631,,,-316,536,-2696,low,appearance,0,0,0,1
ghost_trace_high_7460_7454_667,1775689860,2026-04-08,18,11,7460,7454,1,25055.5,25046.08333,6.266950586,64,96.85563208,59.16666667,33,-36.33333333,22,-6.021333333,-34.24722527,-6.954722056,20.33778116,-62.69333333,-17.61333333,-74.65333333,-2.333333333,342.6666667,-2.333333333,-212.8333333,69,37.83122363,132.1265823,232.1666667,221,511.6666667,102,17.16666667,10.33184185,-190.0889816,-390.509805,162.8566667,411.3866667,-51.39333333,75.66666667,,-21.33333333,232.1666667,221,,,-3932.833333,1631,-319.8333333,333,-2907.641333,-1499.238469,295.3204517,2089.879373,-3668.753333,-3265.133333,-4226.133333,-2496.333333,,-2375.333333,-3932.833333,1631,,,-411.3333333,440.6666667,-2791.333333,high,appearance,0,0,0,0
ghost_trace_low_7504_7504_668,1775692500,2026-04-08,18,55,7504,7504,1,25022.5,25026.5,4.910739799,134,71.51687761,-1.5,41,-224.5,65,25.016,31.915227,10.82956584,-10.25609531,34.98,55.12,10.6,1,421,0,93,26,-38.58461538,131.2,310.5,221,590,102,-5.626,87.84224421,-111.2068706,-310.2559855,241.19,489.72,26.94,154,,57,310.5,221,,,-3854.5,1631,-241.5,333,-2829.308,-1420.905136,373.6537851,2168.212706,-3590.42,-3186.8,-4147.8,-2418,,-2297,-3854.5,1631,,,-333,519,-2713,low,appearance,0,1,5,5
ghost_trace_low_7509_7509_669,1775692800,2026-04-08,19,0,7509,7509,1,25015.5,25021.25,5.430875737,285,107.9341705,19.5,41,-203.5,65,31.856,37.35749559,26.94493467,16.53237375,41.7,50.44,30.2,-20,442,10,56,22,-20.50769231,131.2,331.5,221,-582,302,15.374,108.5627786,-90.20516216,-288.9731029,262.19,510.72,47.94,175,,10,331.5,221,,,-3833.5,1631,-220.5,333,-183.068,-943.4785494,707.7161145,2358.910778,-3319.22,-4.16,-4319,-2397,,-2276,-3833.5,1631,,,-312,540,-2692,low,move,3,4,4,4
ghost_trace_low_7510_7510_670,1775692860,2026-04-08,19,1,7510,7510,1,25010,25013.75,5.775098899,282,142.7473364,54,22,-173.5,65,61.856,62.46237547,46.55259086,30.64280625,71.7,80.44,60.2,-7,472,-3,-83.5,69,4.025316456,132.1265823,361.5,221,-552,302,45.374,138.5627786,-60.20516216,-258.9731029,292.19,540.72,77.94,205,,-24,361.5,221,,,-3803.5,1631,-190.5,333,-153.068,-913.4785494,737.7161145,2388.910778,-3289.22,25.84,-4289,-2367,,-2246,-3803.5,1631,,,-282,570,-2662,low,move,3,3,3,3
ghost_trace_low_7511_7511_671,1775692920,2026-04-08,19,2,7511,7511,1,25008.25,25011.16667,5.862591834,167,147.5978691,64.33333333,22,-163.1666667,65,72.18933333,65.62664496,40.71737811,15.80811126,82.03333333,90.77333333,70.53333333,3.333333333,482.3333333,-1.666666667,-73.16666667,69,,,371.8333333,221,-541.6666667,302,55.70733333,148.8961119,-49.87182883,-248.6397696,302.5233333,551.0533333,88.27333333,215.3333333,,-13.66666667,371.8333333,221,,,-3793.166667,1631,-180.1666667,333,-142.7346667,-903.145216,748.0494478,2399.244112,-3278.886667,36.17333333,-4278.666667,-2356.666667,,-2235.666667,-3793.166667,1631,,,-271.6666667,580.3333333,-2651.666667,low,move,2,2,2,2
ghost_trace_low_7512_7512_672,1775692980,2026-04-08,19,3,7512,7512,1,25007.25,25011.41667,6.10454956,194,156.8782953,63.33333333,22,-164.1666667,65,71.18933333,60.44994919,31.50793192,2.565914646,81.03333333,89.77333333,69.53333333,2.333333333,481.3333333,2.333333333,-74.16666667,69,,,370.8333333,221,-542.6666667,302,54.70733333,147.8961119,-50.87182883,-249.6397696,301.5233333,550.0533333,87.27333333,214.3333333,,-14.66666667,370.8333333,221,,,-3794.166667,1631,-181.1666667,333,-143.7346667,-904.145216,747.0494478,2398.244112,-3279.886667,35.17333333,-4279.666667,-2357.666667,,-2236.666667,-3794.166667,1631,,,-272.6666667,579.3333333,-2652.666667,low,move,1,1,1,1
ghost_trace_low_7513_7513_673,1775693040,2026-04-08,19,4,7513,7513,1,24999,25003.66667,6.489938878,235,172.5026362,-43.16666667,69,-133.1666667,65,102.1893333,87.2883842,55.44153189,23.59467958,112.0333333,120.7733333,100.5333333,-13.66666667,512.3333333,0.3333333333,-43.16666667,69,,,401.8333333,221,-511.6666667,302,-39.41466667,178.8961119,-19.87182883,-218.6397696,332.5233333,581.0533333,118.2733333,245.3333333,,16.33333333,401.8333333,221,,,-3763.166667,1631,-150.1666667,333,-112.7346667,-873.145216,778.0494478,2429.244112,-3248.886667,66.17333333,-4248.666667,-2326.666667,,-2205.666667,-3763.166667,1631,,,-241.6666667,610.3333333,-2621.666667,low,move,0,0,0,0
ghost_trace_high_7563_7530_674,1775696040,2026-04-08,19,54,7563,7530,1,25034.25,25029.25,6.805156773,91,79.09243514,-12.5,55,-235.5,65,-1.186,-30.78402712,-10.49000744,9.804012239,-48.31,-5.74,-63.16,6,410,-5,-12.5,55,-6.815602837,165.6170213,41.5,127,579,102,-16.626,72.44710068,-124.3399636,-321.1270279,230.19,478.72,15.94,-22,,-22,299.5,221,,,-3865.5,1631,-252.5,333,-215.068,-975.4785494,675.7161145,2326.910778,-3351.22,-36.16,-4351,-2429,,-2308,-3865.5,1631,,,-344,508,-2724,high,appearance,0,0,0,0
ghost_trace_high_7636_7636_675,1775700420,2026-04-08,21,7,7636,7636,1,25041.75,25035.66667,6.565496865,238,120.5993038,-1.666666667,22,244.3333333,126,-39.90666667,-101.1469036,-49.38918798,2.368527622,-141.1166667,-48.66666667,-169.0666667,-0.6666666667,-10.16666667,-0.6666666667,-1.666666667,22,,,15.83333333,127,553.3333333,102,-42.29266667,40.33036712,-155.7339268,-351.7982208,204.5233333,453.0533333,-9.726666667,-47.66666667,,20.33333333,273.8333333,221,-40.66666667,217.0714286,-3891.166667,1631,-278.1666667,333,68.33733333,132.7196919,-99.08847718,-330.8966462,131.7933333,541.6133333,-436.6666667,-2454.666667,,-2333.666667,-3891.166667,1631,,,117.3333333,482.3333333,-2749.666667,high,move,0,0,1,1
ghost_trace_high_7642_7636_676,1775700780,2026-04-08,21,13,7642,7636,1,25041.75,25035.66667,5.914768302,128,93.81214388,-32.16666667,23,244.3333333,126,-39.90666667,-96.2312937,-41.85259932,12.52609506,-141.1166667,-48.66666667,-169.0666667,-0.6666666667,384.3333333,-0.6666666667,56.33333333,26,,,15.83333333,127,553.3333333,102,-42.29266667,39.96459316,-155.5019964,-350.968586,204.5233333,453.0533333,-9.726666667,-47.66666667,,20.33333333,273.8333333,221,,,-3891.166667,1631,-278.1666667,333,68.33733333,132.7196919,-99.08847718,-330.8966462,131.7933333,541.6133333,-436.6666667,-2454.666667,,-2333.666667,-3891.166667,1631,,,117.3333333,482.3333333,-2749.666667,high,appearance,0,0,0,0
ghost_trace_high_7679_7679_677,1775703000,2026-04-08,21,50,7679,7679,1,25046.5,25042.91667,4.826690884,137,55.00950766,27.33333333,26,215.3333333,126,-30.79466667,-39.18856711,-25.75549416,-12.32242122,-65.94666667,-35.26666667,-71.66666667,10.33333333,355.3333333,4.333333333,27.33333333,26,,,-13.16666667,127,524.3333333,102,29.83333333,10.42858488,-184.0531157,-378.5348163,175.5233333,424.0533333,-38.72666667,-76.66666667,,-8.666666667,244.8333333,221,,,-3920.166667,1631,-307.1666667,333,39.33733333,103.7196919,-128.0884772,-359.8966462,102.7933333,512.6133333,-465.6666667,-2483.666667,,-2362.666667,-3920.166667,1631,,,88.33333333,453.3333333,-2778.666667,high,move,1,1,1,1
ghost_trace_high_7680_7680_678,1775703060,2026-04-08,21,51,7680,7680,1,25050.75,25046.25,5.071212963,143,72.60760612,14,26,202,126,-44.128,-47.3346215,-29.08814803,-10.84167456,-79.28,-48.6,-85,2,342,2,14,26,,,-26.5,127,511,102,16.5,-2.904748449,191.5769521,386.0586527,162.19,410.72,-52.06,75,,-22,231.5,221,,,-3933.5,1631,-320.5,333,26.004,90.38635854,-141.4218105,-373.2299796,89.46,499.28,-479,-2497,,-2376,-3933.5,1631,,,75,440,-2792,high,move,0,0,0,0
ghost_trace_low_7730_7710_679,1775706060,2026-04-08,22,41,7730,7710,1,25016.25,25017.83333,4.019170486,49,51.96305769,64.16666667,27,-189.8333333,65,13.49066667,30.97321627,11.98484181,-7.003532658,34.82666667,44.06666667,-4.653333333,-6.333333333,455.6666667,-1.333333333,64.16666667,27,7.658914729,160.0930233,87.16666667,127,-568.3333333,302,17.75466667,109.9566305,-83.47920583,-276.9150422,275.8566667,318.7066667,-144.0733333,23.66666667,,23.66666667,345.1666667,221,,,-3819.833333,1631,-206.8333333,333,-53.34133333,202.8709653,-28.27312515,-259.4172156,203.1266667,612.9466667,-365.3333333,-2383.333333,,-2262.333333,-3819.833333,1631,,,-75.33333333,553.6666667,-2678.333333,low,appearance,0,1,2,2
ghost_trace_low_7735_7735_680,1775706360,2026-04-08,22,46,7735,7735,1,25009.25,25013.25,4.389690897,206,77.29669474,-62.5,27,-171.5,65,28.756,42.60498328,23.95683467,5.308686059,25.49,61.7,12,3,474,1,71,24,,,105.5,127,-550,302,36.088,128.2899639,-65.1458725,-258.5817089,294.19,337.04,-125.74,42,,-10,363.5,221,,,-3801.5,1631,-188.5,333,-35.008,221.2042987,-9.939791816,-241.0838823,221.46,631.28,-347,-2365,,-2244,-3801.5,1631,,,-57,572,-2660,low,move,1,1,1,1
ghost_trace_low_7736_7736_681,1775706420,2026-04-08,22,47,7736,7736,1,25009,25012.83333,4.522570119,114,84.6373558,29.16666667,23,-169.8333333,65,30.42266667,37.53594269,14.41925499,-8.697432718,27.15666667,63.36666667,13.66666667,-1.333333333,475.6666667,0.6666666667,72.66666667,24,,,107.1666667,127,-548.3333333,302,37.75466667,129.9566305,-63.47920583,-256.9150422,295.8566667,338.7066667,-124.0733333,43.66666667,,-8.333333333,365.1666667,221,,,-3799.833333,1631,-186.8333333,333,-33.34133333,222.8709653,-8.27312515,-239.4172156,223.1266667,632.9466667,-345.3333333,-2363.333333,,-2242.333333,-3799.833333,1631,,,-55.33333333,573.6666667,-2658.333333,low,move,0,0,0,0
ghost_trace_low_7770_7770_682,1775708460,2026-04-08,23,21,7770,7770,1,25007.75,25010,3.808998848,57,43.84708311,6.5,17,-158.5,65,13.464,25.34246991,11.58870629,-2.165057333,27.82,52.24,13.76,-2,-2,0,6.5,17,-8.447154472,127.3089431,118.5,127,-537,302,49.088,139.8341303,-52.76779,-245.3697103,307.19,350.04,-112.74,-44,,3,376.5,221,,,-3788.5,1631,-175.5,333,-22.008,232.9211565,2.048673268,-228.82381,234.46,644.28,-334,-2352,,-2231,-3788.5,1631,,,-44,585,-2647,low,move,0,0,1,1
ghost_trace_low_7779_7779_683,1775709000,2026-04-08,23,30,7779,7779,1,25006,25009.41667,3.747162442,173,57.77895155,-47.16666667,27,-156.1666667,65,8.717333333,25.53203304,11.12056726,-3.290898512,15.35333333,42.73333333,8.693333333,0.3333333333,489.3333333,0.3333333333,86.33333333,24,-5.424242424,127.6969697,120.8333333,127,-534.6666667,302,51.42133333,141.9718967,-50.55398523,-243.0798671,309.5233333,352.3733333,-110.4066667,-41.66666667,,-1.666666667,378.8333333,221,,,-3786.166667,1631,-173.1666667,333,-19.67466667,235.2544899,4.382006601,-226.4904767,236.7933333,646.6133333,-331.6666667,-2349.666667,,-2228.666667,-3786.166667,1631,,,-41.66666667,587.3333333,-2644.666667,low,move,0,0,0,0
ghost_trace_low_7817_7817_684,1775711280,2026-04-09,0,8,7817,7817,1,25005.25,25008,3.481273043,107,58.16807461,7.5,31,-150.5,65,8.756,27.74001356,12.81818931,-2.103634947,19.69,44.54,10.46,4,495,-1,7.5,31,-16.45454545,127.6969697,126.5,127,-529,302,-2.658,41.58937915,-14.75726571,-71.10391057,95.13,137.28,-31.32,-36,,-1,384.5,221,,,-3780.5,1631,-167.5,333,-14.008,239.8280956,9.038239474,-221.7516166,242.46,652.28,-326,-2344,,-2223,-3780.5,1631,-45.2,880.8,-110,-326,-2639,low,move,2,2,2,2
ghost_trace_low_7818_7818_685,1775711340,2026-04-09,0,9,7818,7818,1,25004.5,25005.75,3.554039255,101,66.73445968,-32.5,27,-141.5,65,17.756,34.86616164,18.86336988,2.860578121,28.69,53.54,19.46,5,504,1,65.5,43,-7.893939394,127.6969697,135.5,127,-520,302,6.342,50.58937915,-5.75726571,-62.10391057,104.13,146.28,-22.32,-27,,8,393.5,221,,,-3771.5,1631,-158.5,333,-5.008,248.8280956,18.03823947,-212.7516166,251.46,661.28,-317,-2335,,-2214,-3771.5,1631,-36.2,880.8,-101,-317,-2630,low,move,1,1,1,1
ghost_trace_low_7819_7819_686,1775711400,2026-04-09,0,10,7819,7819,1,24994.25,24998.66667,4.210893594,158,84.98756775,-4.166666667,27,-113.1666667,65,46.08933333,61.10959448,43.5244385,25.93928251,57.02333333,81.87333333,47.79333333,-9.666666667,532.3333333,1.333333333,-55.16666667,35,5.038251366,117.3278689,88.83333333,53,-491.6666667,302,-6.350666667,77.56597317,21.89948903,-33.7669951,132.4633333,174.6133333,6.013333333,1.333333333,,1.333333333,421.8333333,221,,,-3743.166667,1631,-130.1666667,333,23.32533333,277.1614289,46.37157281,-184.4182833,279.7933333,689.6133333,-288.6666667,-2306.666667,,-2185.666667,-3743.166667,1631,-7.866666667,880.8,-72.66666667,-288.6666667,-2601.666667,low,move,0,0,0,0
